curve,x,y
all,0.5024390243902439,0.02514551804423746
all,0.5036585365853659,0.024330616996507536
all,0.5048780487804878,0.02351571594877762
all,0.5060975609756098,0.022817229336437685
all,0.5073170731707317,0.022235157159487737
all,0.5085365853658537,0.021536670547147807
all,0.5097560975609756,0.020954598370197863
all,0.5109756097560976,0.02037252619324792
all,0.5121951219512195,0.01979045401629798
all,0.5134146341463415,0.019208381839348036
all,0.5146341463414634,0.018626309662398092
all,0.5158536585365854,0.01792782305005818
all,0.5170731707317073,0.017345750873108256
all,0.5182926829268293,0.01664726426076835
all,0.5195121951219512,0.016065192083818427
all,0.5207317073170732,0.015366705471478516
all,0.5219512195121951,0.01490104772991856
all,0.5231707317073171,0.014435389988358607
all,0.524390243902439,0.01396973224679865
all,0.525609756097561,0.013504074505238696
all,0.526829268292683,0.013154831199068727
all,0.5280487804878049,0.012689173457508774
all,0.5292682926829269,0.012223515715948818
all,0.5304878048780488,0.011874272409778853
all,0.5317073170731708,0.011408614668218898
all,0.5329268292682927,0.011059371362048933
all,0.5341463414634147,0.010710128055878967
all,0.5353658536585366,0.010244470314319009
all,0.5365853658536586,0.009895227008149043
all,0.5378048780487805,0.009545983701979077
all,0.5390243902439025,0.009080325960419123
all,0.5402439024390244,0.008731082654249156
all,0.5414634146341464,0.00849825378346918
all,0.5426829268292683,0.008032596041909226
all,0.5439024390243903,0.007683352735739258
all,0.5451219512195122,0.00745052386495928
all,0.5463414634146342,0.007217694994179303
all,0.5475609756097561,0.006868451688009336
all,0.5487804878048781,0.006752037252619348
all,0.55,0.006635622817229358
all,0.551219512195122,0.0065192083818393694
all,0.552439024390244,0.006402793946449381
all,0.5536585365853659,0.006402793946449381
all,0.5548780487804879,0.006402793946449381
all,0.5560975609756098,0.006286379511059393
all,0.5573170731707318,0.006169965075669404
all,0.5585365853658537,0.006053550640279415
all,0.5597560975609757,0.005937136204889426
all,0.5609756097560976,0.005820721769499437
all,0.5621951219512196,0.005820721769499437
all,0.5634146341463414,0.005820721769499437
all,0.5646341463414634,0.005704307334109449
all,0.5658536585365853,0.0055878928987194605
all,0.5670731707317073,0.005471478463329472
all,0.5682926829268292,0.005355064027939484
all,0.5695121951219512,0.0052386495925494945
all,0.5707317073170731,0.0052386495925494945
all,0.5719512195121951,0.0052386495925494945
all,0.573170731707317,0.0052386495925494945
all,0.574390243902439,0.0052386495925494945
all,0.5756097560975609,0.0052386495925494945
all,0.5768292682926829,0.005122235157159505
all,0.5780487804878048,0.005005820721769516
all,0.5792682926829268,0.0048894062863795275
all,0.5804878048780487,0.004772991850989538
all,0.5817073170731707,0.00465657741559955
all,0.5829268292682926,0.00465657741559955
all,0.5841463414634146,0.00465657741559955
all,0.5853658536585366,0.00465657741559955
all,0.5865853658536585,0.0045401629802095615
all,0.5878048780487805,0.004423748544819573
all,0.5890243902439024,0.004307334109429584
all,0.5902439024390244,0.004190919674039595
all,0.5914634146341463,0.004074505238649606
all,0.5926829268292683,0.004074505238649606
all,0.5939024390243902,0.004074505238649606
all,0.5951219512195122,0.004074505238649606
all,0.5963414634146341,0.004074505238649606
all,0.5975609756097561,0.004074505238649606
all,0.598780487804878,0.004074505238649606
all,0.6,0.004074505238649606
all,0.6012195121951219,0.004074505238649606
all,0.6024390243902439,0.004074505238649606
all,0.6036585365853658,0.004074505238649606
all,0.6048780487804878,0.004074505238649606
all,0.6060975609756097,0.004074505238649606
all,0.6073170731707317,0.004074505238649606
all,0.6085365853658536,0.004074505238649606
all,0.6097560975609756,0.004074505238649606
all,0.6109756097560975,0.004074505238649606
all,0.6121951219512195,0.004074505238649606
all,0.6134146341463415,0.004074505238649606
all,0.6146341463414634,0.004074505238649606
all,0.6158536585365854,0.004074505238649606
all,0.6170731707317073,0.004074505238649606
all,0.6182926829268293,0.004074505238649606
all,0.6195121951219512,0.004074505238649606
all,0.6207317073170732,0.004074505238649606
all,0.6219512195121951,0.004074505238649606
all,0.6231707317073171,0.004074505238649606
all,0.624390243902439,0.004074505238649606
all,0.625609756097561,0.004074505238649606
all,0.6268292682926829,0.004074505238649606
all,0.6280487804878049,0.004074505238649606
all,0.6292682926829268,0.004074505238649606
all,0.6304878048780488,0.004074505238649606
all,0.6317073170731707,0.004074505238649606
all,0.6329268292682927,0.004074505238649606
all,0.6341463414634146,0.004074505238649606
all,0.6353658536585366,0.004074505238649606
all,0.6365853658536585,0.004074505238649606
all,0.6378048780487805,0.004074505238649606
all,0.6390243902439025,0.004074505238649606
all,0.6402439024390244,0.004074505238649606
all,0.6414634146341464,0.004074505238649606
all,0.6426829268292683,0.004074505238649606
all,0.6439024390243903,0.004074505238649606
